call_id,vendor_id,timezone,event_at,vendor_timezone,timezone_conflict
CALL0000331,VND0000005,UTC,2026-05-06 10:55:07,Asia/Kolkata,True
CALL0000332,VND0000001,Asia/Dubai,2026-06-03 01:50:37,Asia/Kolkata,True
CALL0000333,VND0000004,Asia/Dubai,2026-02-15 07:01:12,UTC,True
CALL0000334,VND0000002,UTC,2026-04-08 19:52:57,UTC,False
CALL0000335,VND0000003,Asia/Dubai,2026-06-18 20:52:41,UTC,True
CALL0000336,VND0000014,Asia/Dubai,2026-05-01 18:34:40,Asia/Kolkata,True
CALL0000337,VND0000003,UTC,2026-04-03 22:31:42,UTC,False
CALL0000338,VND0000008,Asia/Dubai,2026-01-02 19:19:10,Asia/Kolkata,True
CALL0000339,VND0000008,UTC,2026-07-15 19:27:44,Asia/Kolkata,True
CALL0000340,VND0000006,Asia/Dubai,2026-04-05 01:20:53,UTC,True
CALL0000341,VND0000011,UTC,2026-04-23 22:49:11,UTC,False
CALL0000342,VND0000001,UTC,2026-07-15 10:59:42,Asia/Kolkata,True
CALL0000343,VND0000012,Asia/Kolkata,2026-02-03 23:59:33,UTC,True
CALL0000344,VND0000012,UTC,2026-01-10 21:38:45,UTC,False
CALL0000345,VND0000005,Asia/Kolkata,2026-06-26 21:04:58,Asia/Kolkata,False
CALL0000346,VND0000010,UTC,2026-01-22 15:29:23,UTC,False
CALL0000347,VND0000001,Asia/Kolkata,2026-04-28 14:45:50,Asia/Kolkata,False
CALL0000348,VND0000015,Asia/Kolkata,2026-07-02 21:57:49,Asia/Kolkata,False
CALL0000349,VND0000014,UTC,2026-03-04 21:07:30,Asia/Kolkata,True
CALL0000350,VND0000005,Asia/Dubai,2026-07-26 09:40:07,Asia/Kolkata,True
CALL0000351,VND0000008,Asia/Kolkata,2026-03-25 11:26:21,Asia/Kolkata,False
CALL0000352,VND0000003,Asia/Kolkata,2026-04-11 14:01:40,UTC,True
CALL0000353,VND0000013,UTC,2026-06-01 17:26:05,Asia/Kolkata,True
CALL0000354,VND0000012,UTC,2026-04-04 00:06:36,UTC,False
CALL0000355,VND0000010,Asia/Dubai,2026-04-14 15:57:26,UTC,True
CALL0000356,VND0000004,Asia/Kolkata,2026-06-28 08:49:41,UTC,True
CALL0000357,VND0000015,UTC,2026-01-15 15:48:38,Asia/Kolkata,True
CALL0000358,VND0000002,UTC,2026-03-29 14:56:42,UTC,False
CALL0000359,VND0000006,UTC,2026-01-22 19:39:03,UTC,False
CALL0000360,VND0000002,Asia/Kolkata,2026-04-06 18:02:14,UTC,True
CALL0000361,VND0000004,Asia/Kolkata,2026-03-05 16:56:01,UTC,True
CALL0000362,VND0000015,UTC,2026-04-29 03:41:52,Asia/Kolkata,True
CALL0000363,VND0000008,Asia/Dubai,2026-01-25 08:00:53,Asia/Kolkata,True
CALL0000364,VND0000002,UTC,2026-05-22 19:45:07,UTC,False
CALL0000365,VND0000012,UTC,2026-05-31 13:34:03,UTC,False
CALL0000366,VND0000005,UTC,2026-04-26 21:18:49,Asia/Kolkata,True
CALL0000367,VND0000011,Asia/Kolkata,2026-07-04 07:49:36,UTC,True
CALL0000368,VND0000007,Asia/Dubai,2026-05-11 23:40:29,UTC,True
CALL0000369,VND0000009,UTC,2026-02-25 18:48:23,Asia/Kolkata,True
CALL0000370,VND0000006,Asia/Kolkata,2026-04-05 14:46:02,UTC,True
CALL0000371,VND0000002,UTC,2026-05-14 18:35:06,UTC,False
CALL0000372,VND0000007,Asia/Dubai,2026-03-07 22:21:33,UTC,True
CALL0000373,VND0000006,Asia/Kolkata,2026-03-17 01:56:19,UTC,True
CALL0000374,VND0000001,Asia/Kolkata,2026-07-07 10:47:27,Asia/Kolkata,False
CALL0000375,VND0000004,Asia/Dubai,2026-06-15 16:12:31,UTC,True
CALL0000376,VND0000002,UTC,2026-06-26 08:14:10,UTC,False
CALL0000377,VND0000006,Asia/Dubai,2026-07-25 02:27:08,UTC,True
CALL0000378,VND0000010,UTC,2026-03-03 07:26:13,UTC,False
CALL0000379,VND0000003,UTC,2026-04-18 04:01:57,UTC,False
CALL0000380,VND0000001,UTC,2026-01-18 11:22:58,Asia/Kolkata,True
CALL0000381,VND0000005,UTC,2026-01-17 18:13:54,Asia/Kolkata,True
CALL0000382,VND0000015,Asia/Kolkata,2026-01-06 07:20:50,Asia/Kolkata,False
CALL0000383,VND0000001,Asia/Dubai,2026-07-11 12:21:14,Asia/Kolkata,True
CALL0000384,VND0000011,Asia/Kolkata,2026-04-03 02:28:23,UTC,True
CALL0000385,VND0000012,UTC,2026-07-18 20:39:07,UTC,False
CALL0000386,VND0000010,UTC,2026-04-12 11:46:20,UTC,False
CALL0000387,VND0000004,Asia/Dubai,2026-04-01 05:32:08,UTC,True
CALL0000388,VND0000002,Asia/Dubai,2026-01-17 23:17:14,UTC,True
CALL0000389,VND0000003,UTC,2026-07-30 00:30:45,UTC,False
CALL0000390,VND0000007,Asia/Dubai,2026-02-10 10:08:42,UTC,True
CALL0000391,VND0000013,Asia/Kolkata,2026-04-21 20:51:20,Asia/Kolkata,False
CALL0000392,VND0000015,Asia/Dubai,2026-07-07 01:41:42,Asia/Kolkata,True
CALL0000393,VND0000002,Asia/Kolkata,2026-03-22 01:31:40,UTC,True
CALL0000394,VND0000015,UTC,2026-04-26 02:10:13,Asia/Kolkata,True
CALL0000395,VND0000007,UTC,2026-03-07 15:05:07,UTC,False
CALL0000396,VND0000010,Asia/Dubai,2026-01-06 14:25:12,UTC,True
CALL0000397,VND0000004,UTC,2026-02-06 00:32:22,UTC,False
CALL0000398,VND0000006,UTC,2026-07-28 09:31:30,UTC,False
CALL0000399,VND0000007,Asia/Dubai,2026-07-18 02:09:54,UTC,True
CALL0000400,VND0000008,Asia/Kolkata,2026-05-23 16:27:07,Asia/Kolkata,False
CALL0000401,VND0000006,Asia/Dubai,2026-08-06 08:37:53,UTC,True
CALL0000402,VND0000013,Asia/Dubai,2026-01-05 12:40:12,Asia/Kolkata,True
CALL0000403,VND0000006,Asia/Dubai,2026-07-29 02:43:45,UTC,True
CALL0000404,VND0000004,Asia/Kolkata,2026-02-18 20:22:28,UTC,True
CALL0000405,VND0000001,UTC,2026-05-13 12:45:34,Asia/Kolkata,True
CALL0000406,VND0000005,Asia/Kolkata,2026-02-04 09:47:37,Asia/Kolkata,False
CALL0000407,VND0000013,Asia/Dubai,2026-01-19 17:57:09,Asia/Kolkata,True
CALL0000408,VND0000002,Asia/Dubai,2026-02-19 08:53:19,UTC,True
CALL0000409,VND0000012,Asia/Kolkata,2026-05-24 06:27:03,UTC,True
CALL0000410,VND0000011,Asia/Dubai,2026-01-12 04:04:56,UTC,True
CALL0000411,VND0000007,Asia/Dubai,2026-05-08 20:17:39,UTC,True
CALL0000412,VND0000005,Asia/Kolkata,2026-05-14 18:51:54,Asia/Kolkata,False
CALL0000413,VND0000013,Asia/Dubai,2026-01-31 17:40:22,Asia/Kolkata,True
CALL0000414,VND0000001,Asia/Kolkata,2026-03-18 09:49:50,Asia/Kolkata,False
CALL0000415,VND0000008,Asia/Kolkata,2026-01-03 09:48:31,Asia/Kolkata,False
CALL0000416,VND0000011,UTC,2026-04-08 23:14:38,UTC,False
CALL0000417,VND0000006,Asia/Dubai,2026-04-12 13:18:23,UTC,True
CALL0000418,VND0000005,UTC,2026-05-31 09:02:31,Asia/Kolkata,True
CALL0000419,VND0000010,Asia/Dubai,2026-01-14 17:46:51,UTC,True
CALL0000420,VND0000008,Asia/Dubai,2026-05-30 07:57:18,Asia/Kolkata,True
CALL0000421,VND0000014,UTC,2026-02-25 06:09:47,Asia/Kolkata,True
CALL0000422,VND0000008,UTC,2026-01-11 14:25:06,Asia/Kolkata,True
CALL0000423,VND0000005,Asia/Dubai,2026-01-12 09:16:30,Asia/Kolkata,True
CALL0000424,VND0000009,UTC,2026-07-26 21:43:50,Asia/Kolkata,True
CALL0000425,VND0000014,Asia/Dubai,2026-05-18 00:12:17,Asia/Kolkata,True
CALL0000426,VND0000010,Asia/Kolkata,2026-04-03 21:16:52,UTC,True
CALL0000427,VND0000011,UTC,2026-02-19 20:30:29,UTC,False
CALL0000428,VND0000010,Asia/Kolkata,2026-07-04 20:58:53,UTC,True
CALL0000429,VND0000005,Asia/Dubai,2026-04-02 01:59:07,Asia/Kolkata,True
CALL0000430,VND0000002,UTC,2026-01-29 06:03:43,UTC,False
CALL0000431,VND0000001,Asia/Dubai,2026-03-14 15:10:33,Asia/Kolkata,True
CALL0000432,VND0000007,UTC,2026-03-13 15:22:06,UTC,False
CALL0000433,VND0000013,Asia/Dubai,2026-05-19 18:04:20,Asia/Kolkata,True
CALL0000434,VND0000008,UTC,2026-03-15 20:11:35,Asia/Kolkata,True
CALL0000435,VND0000005,Asia/Kolkata,2026-04-15 15:29:19,Asia/Kolkata,False
CALL0000436,VND0000002,Asia/Dubai,2026-04-09 00:49:42,UTC,True
CALL0000437,VND0000012,Asia/Dubai,2026-04-24 22:28:43,UTC,True
CALL0000438,VND0000001,Asia/Dubai,2026-07-24 16:16:04,Asia/Kolkata,True
CALL0000439,VND0000010,UTC,2026-02-17 10:03:33,UTC,False
CALL0000440,VND0000001,Asia/Kolkata,2026-01-17 18:24:07,Asia/Kolkata,False
CALL0000441,VND0000008,UTC,2026-04-26 17:14:25,Asia/Kolkata,True
CALL0000442,VND0000012,UTC,2026-07-25 18:17:02,UTC,False
CALL0000443,VND0000015,Asia/Kolkata,2026-03-24 15:28:49,Asia/Kolkata,False
CALL0000444,VND0000012,UTC,2026-06-12 03:37:10,UTC,False
CALL0000445,VND0000001,UTC,2026-04-27 06:42:31,Asia/Kolkata,True
CALL0000446,VND0000002,Asia/Dubai,2026-08-01 16:24:55,UTC,True
CALL0000447,VND0000002,UTC,2026-03-01 09:50:32,UTC,False
CALL0000448,VND0000004,Asia/Dubai,2026-06-13 07:59:06,UTC,True
CALL0000449,VND0000015,Asia/Kolkata,2026-04-21 13:12:45,Asia/Kolkata,False
CALL0000450,VND0000005,Asia/Kolkata,2026-05-13 00:01:25,Asia/Kolkata,False
CALL0000451,VND0000015,UTC,2026-07-01 11:08:41,Asia/Kolkata,True
CALL0000452,VND0000009,Asia/Kolkata,2026-02-27 02:16:58,Asia/Kolkata,False
CALL0000453,VND0000003,Asia/Kolkata,2026-07-25 07:56:51,UTC,True
CALL0000454,VND0000002,Asia/Dubai,2026-05-18 12:01:15,UTC,True
CALL0000455,VND0000004,Asia/Kolkata,2026-03-13 23:49:26,UTC,True
CALL0000456,VND0000007,UTC,2026-01-24 14:15:39,UTC,False
CALL0000457,VND0000007,Asia/Kolkata,2026-04-10 04:49:02,UTC,True
CALL0000458,VND0000009,Asia/Dubai,2026-05-03 15:50:10,Asia/Kolkata,True
CALL0000459,VND0000008,Asia/Dubai,2026-07-24 07:06:43,Asia/Kolkata,True
CALL0000460,VND0000003,Asia/Kolkata,2026-07-11 01:02:55,UTC,True
CALL0000461,VND0000003,Asia/Kolkata,2026-06-04 16:33:27,UTC,True
CALL0000462,VND0000009,Asia/Kolkata,2026-05-26 08:16:23,Asia/Kolkata,False
CALL0000463,VND0000002,UTC,2026-02-28 12:48:56,UTC,False
CALL0000464,VND0000011,Asia/Kolkata,2026-04-04 13:43:42,UTC,True
CALL0000465,VND0000015,Asia/Dubai,2026-06-05 01:44:22,Asia/Kolkata,True
CALL0000466,VND0000010,Asia/Dubai,2026-05-31 15:07:18,UTC,True
CALL0000467,VND0000003,Asia/Kolkata,2026-03-29 04:19:20,UTC,True
CALL0000468,VND0000013,Asia/Kolkata,2026-01-22 12:20:34,Asia/Kolkata,False
CALL0000469,VND0000005,Asia/Dubai,2026-04-15 18:57:46,Asia/Kolkata,True
CALL0000470,VND0000012,Asia/Kolkata,2026-07-25 09:55:18,UTC,True
CALL0000471,VND0000007,Asia/Kolkata,2026-02-12 21:48:49,UTC,True
CALL0000472,VND0000007,Asia/Kolkata,2026-02-12 11:12:17,UTC,True
CALL0000473,VND0000002,UTC,2026-06-14 23:02:23,UTC,False
CALL0000474,VND0000011,Asia/Dubai,2026-04-11 15:44:40,UTC,True
CALL0000475,VND0000001,Asia/Kolkata,2026-07-30 09:21:12,Asia/Kolkata,False
CALL0000476,VND0000002,UTC,2026-01-19 21:07:55,UTC,False
CALL0000477,VND0000006,UTC,2026-01-25 14:09:00,UTC,False
CALL0000478,VND0000004,UTC,2026-05-24 14:06:37,UTC,False
CALL0000479,VND0000013,Asia/Kolkata,2026-03-11 00:04:41,Asia/Kolkata,False
CALL0000480,VND0000001,Asia/Dubai,2026-07-31 15:58:14,Asia/Kolkata,True
CALL0000481,VND0000008,Asia/Kolkata,2026-01-05 15:20:56,Asia/Kolkata,False
CALL0000482,VND0000012,Asia/Dubai,2026-03-03 00:23:27,UTC,True
CALL0000483,VND0000011,Asia/Kolkata,2026-01-20 19:04:39,UTC,True
CALL0000484,VND0000005,UTC,2026-05-30 16:53:26,Asia/Kolkata,True
CALL0000485,VND0000001,UTC,2026-05-04 05:37:17,Asia/Kolkata,True
CALL0000486,VND0000012,Asia/Dubai,2026-05-29 02:02:16,UTC,True
CALL0000487,VND0000006,Asia/Dubai,2026-03-30 18:13:46,UTC,True
CALL0000488,VND0000009,UTC,2026-04-07 19:45:55,Asia/Kolkata,True
CALL0000489,VND0000013,Asia/Dubai,2026-07-23 02:18:53,Asia/Kolkata,True
CALL0000490,VND0000015,Asia/Dubai,2026-07-26 11:56:11,Asia/Kolkata,True
CALL0000491,VND0000008,Asia/Kolkata,2026-03-28 23:52:44,Asia/Kolkata,False
CALL0000492,VND0000010,Asia/Kolkata,2026-03-23 11:55:01,UTC,True
CALL0000493,VND0000015,Asia/Kolkata,2026-05-08 20:11:39,Asia/Kolkata,False
CALL0000494,VND0000009,UTC,2026-03-01 06:45:28,Asia/Kolkata,True
CALL0000495,VND0000011,UTC,2026-06-16 09:41:12,UTC,False
CALL0000496,VND0000006,Asia/Kolkata,2026-03-19 12:09:03,UTC,True
CALL0000497,VND0000004,Asia/Kolkata,2026-02-27 21:34:24,UTC,True
CALL0000498,VND0000002,Asia/Kolkata,2026-02-21 17:30:22,UTC,True
CALL0000499,VND0000007,UTC,2026-05-16 22:47:23,UTC,False
CALL0000500,VND0000002,UTC,2026-03-07 11:54:57,UTC,False
CALL0000501,VND0000011,Asia/Dubai,2026-02-02 04:10:55,UTC,True
CALL0000502,VND0000008,UTC,2026-05-24 20:57:56,Asia/Kolkata,True
CALL0000503,VND0000015,Asia/Dubai,2026-03-30 15:09:51,Asia/Kolkata,True
CALL0000504,VND0000009,Asia/Kolkata,2026-08-03 04:34:39,Asia/Kolkata,False
CALL0000505,VND0000014,Asia/Dubai,2026-02-23 08:42:30,Asia/Kolkata,True
CALL0000506,VND0000012,Asia/Kolkata,2026-03-25 04:33:35,UTC,True
CALL0000507,VND0000015,Asia/Kolkata,2026-04-10 08:36:29,Asia/Kolkata,False
CALL0000508,VND0000010,Asia/Dubai,2026-03-26 04:52:28,UTC,True
CALL0000509,VND0000007,UTC,2026-06-30 10:34:14,UTC,False
CALL0000510,VND0000015,Asia/Dubai,2026-07-19 13:09:03,Asia/Kolkata,True
CALL0000511,VND0000006,UTC,2026-07-03 02:24:51,UTC,False
CALL0000512,VND0000003,UTC,2026-06-22 22:17:25,UTC,False
CALL0000513,VND0000010,Asia/Kolkata,2026-02-18 16:18:46,UTC,True
CALL0000514,VND0000015,UTC,2026-01-14 13:34:18,Asia/Kolkata,True
CALL0000515,VND0000014,UTC,2026-03-19 01:01:14,Asia/Kolkata,True
CALL0000516,VND0000012,Asia/Dubai,2026-05-06 11:58:00,UTC,True
CALL0000517,VND0000004,UTC,2026-01-08 05:47:22,UTC,False
CALL0000518,VND0000010,Asia/Dubai,2026-04-26 17:50:08,UTC,True
CALL0000519,VND0000011,Asia/Dubai,2026-06-06 13:56:51,UTC,True
CALL0000520,VND0000006,UTC,2026-04-10 15:48:01,UTC,False
CALL0000521,VND0000011,UTC,2026-06-15 11:04:39,UTC,False
CALL0000522,VND0000002,UTC,2026-03-28 13:06:02,UTC,False
CALL0000523,VND0000009,Asia/Kolkata,2026-02-02 10:27:15,Asia/Kolkata,False
CALL0000524,VND0000008,Asia/Dubai,2026-04-03 03:59:49,Asia/Kolkata,True
CALL0000525,VND0000001,UTC,2026-06-08 15:56:12,Asia/Kolkata,True
CALL0000526,VND0000001,Asia/Kolkata,2026-04-21 09:44:43,Asia/Kolkata,False
CALL0000527,VND0000007,Asia/Dubai,2026-06-11 03:20:02,UTC,True
CALL0000528,VND0000007,UTC,2026-03-25 18:12:35,UTC,False
CALL0000529,VND0000009,UTC,2026-04-11 09:24:55,Asia/Kolkata,True
CALL0000530,VND0000001,UTC,2026-08-07 03:37:22,Asia/Kolkata,True
CALL0000531,VND0000006,Asia/Dubai,2026-03-24 06:59:06,UTC,True
CALL0000532,VND0000014,Asia/Dubai,2026-01-29 00:55:16,Asia/Kolkata,True
CALL0000533,VND0000015,Asia/Kolkata,2026-07-29 10:17:14,Asia/Kolkata,False
CALL0000534,VND0000002,UTC,2026-05-06 16:59:02,UTC,False
CALL0000535,VND0000007,UTC,2026-02-19 13:28:29,UTC,False
CALL0000536,VND0000004,Asia/Kolkata,2026-03-02 02:07:49,UTC,True
CALL0000537,VND0000007,Asia/Dubai,2026-05-29 11:04:02,UTC,True
CALL0000538,VND0000002,Asia/Dubai,2026-05-15 21:57:49,UTC,True
CALL0000539,VND0000002,Asia/Kolkata,2026-04-19 04:56:35,UTC,True
CALL0000540,VND0000003,UTC,2026-08-05 16:12:56,UTC,False
CALL0000541,VND0000006,UTC,2026-05-23 09:06:12,UTC,False
CALL0000542,VND0000013,Asia/Dubai,2026-02-14 09:54:41,Asia/Kolkata,True
CALL0000543,VND0000001,Asia/Kolkata,2026-02-15 22:49:11,Asia/Kolkata,False
CALL0000544,VND0000002,Asia/Kolkata,2026-04-19 22:17:18,UTC,True
CALL0000545,VND0000012,Asia/Kolkata,2026-01-24 08:01:06,UTC,True
CALL0000546,VND0000013,UTC,2026-02-02 20:37:57,Asia/Kolkata,True
CALL0000547,VND0000007,UTC,2026-04-29 14:05:23,UTC,False
CALL0000548,VND0000002,Asia/Dubai,2026-04-05 05:30:58,UTC,True
CALL0000549,VND0000002,UTC,2026-04-09 20:50:03,UTC,False
CALL0000550,VND0000003,Asia/Dubai,2026-07-16 00:42:48,UTC,True
CALL0000551,VND0000013,Asia/Dubai,2026-07-31 18:26:29,Asia/Kolkata,True
CALL0000552,VND0000015,Asia/Dubai,2026-05-09 19:24:27,Asia/Kolkata,True
CALL0000553,VND0000001,UTC,2026-04-15 08:10:43,Asia/Kolkata,True
CALL0000554,VND0000001,Asia/Kolkata,2026-07-01 22:48:38,Asia/Kolkata,False
CALL0000555,VND0000005,Asia/Kolkata,2026-04-28 00:30:27,Asia/Kolkata,False
CALL0000556,VND0000010,Asia/Dubai,2026-02-18 14:09:21,UTC,True
CALL0000557,VND0000002,UTC,2026-02-27 03:56:11,UTC,False
CALL0000558,VND0000008,Asia/Dubai,2026-05-13 21:24:55,Asia/Kolkata,True
CALL0000559,VND0000008,Asia/Dubai,2026-06-16 19:59:22,Asia/Kolkata,True
CALL0000560,VND0000004,UTC,2026-05-21 22:53:21,UTC,False
CALL0000561,VND0000004,Asia/Dubai,2026-04-02 03:13:16,UTC,True
CALL0000562,VND0000001,Asia/Kolkata,2026-01-10 13:36:07,Asia/Kolkata,False
CALL0000563,VND0000009,Asia/Kolkata,2026-03-09 08:43:46,Asia/Kolkata,False
CALL0000564,VND0000006,Asia/Kolkata,2026-06-24 06:42:47,UTC,True
CALL0000565,VND0000011,Asia/Dubai,2026-04-05 19:04:41,UTC,True
CALL0000566,VND0000015,Asia/Kolkata,2026-01-18 01:02:16,Asia/Kolkata,False
CALL0000567,VND0000005,Asia/Kolkata,2026-05-13 08:04:56,Asia/Kolkata,False
CALL0000568,VND0000004,UTC,2026-03-29 14:56:55,UTC,False
CALL0000569,VND0000014,Asia/Kolkata,2026-03-17 17:24:19,Asia/Kolkata,False
CALL0000570,VND0000009,Asia/Kolkata,2026-07-24 18:37:42,Asia/Kolkata,False
CALL0000571,VND0000006,UTC,2026-02-14 20:35:20,UTC,False
CALL0000572,VND0000002,Asia/Dubai,2026-04-13 20:49:08,UTC,True
CALL0000573,VND0000006,Asia/Kolkata,2026-05-22 10:52:44,UTC,True
CALL0000574,VND0000013,UTC,2026-08-05 07:23:37,Asia/Kolkata,True
CALL0000575,VND0000011,Asia/Kolkata,2026-04-21 17:45:42,UTC,True
CALL0000576,VND0000014,Asia/Kolkata,2026-05-02 16:08:39,Asia/Kolkata,False
CALL0000577,VND0000005,Asia/Kolkata,2026-02-23 06:50:24,Asia/Kolkata,False
CALL0000578,VND0000011,Asia/Dubai,2026-01-19 00:58:13,UTC,True
CALL0000579,VND0000003,Asia/Kolkata,2026-06-19 14:35:31,UTC,True
CALL0000580,VND0000004,Asia/Dubai,2026-02-22 13:31:10,UTC,True
CALL0000581,VND0000006,Asia/Dubai,2026-01-01 00:40:14,UTC,True
CALL0000582,VND0000005,Asia/Dubai,2026-06-30 23:46:49,Asia/Kolkata,True
CALL0000583,VND0000001,Asia/Kolkata,2026-03-17 14:12:23,Asia/Kolkata,False
CALL0000584,VND0000012,Asia/Dubai,2026-06-05 13:17:43,UTC,True
CALL0000585,VND0000001,UTC,2026-06-19 02:10:47,Asia/Kolkata,True
CALL0000586,VND0000002,Asia/Kolkata,2026-01-04 07:31:58,UTC,True
CALL0000587,VND0000004,UTC,2026-01-25 05:42:26,UTC,False
CALL0000588,VND0000006,Asia/Kolkata,2026-07-04 06:37:44,UTC,True
CALL0000589,VND0000004,UTC,2026-03-16 15:36:55,UTC,False
CALL0000590,VND0000007,Asia/Kolkata,2026-07-18 23:27:14,UTC,True
CALL0000591,VND0000015,UTC,2026-08-07 04:24:55,Asia/Kolkata,True
CALL0000592,VND0000012,UTC,2026-03-08 07:18:39,UTC,False
CALL0000593,VND0000012,Asia/Dubai,2026-04-26 17:23:41,UTC,True
CALL0000594,VND0000013,UTC,2026-03-23 09:59:27,Asia/Kolkata,True
CALL0000595,VND0000004,Asia/Dubai,2026-02-10 12:06:57,UTC,True
CALL0000596,VND0000003,Asia/Kolkata,2026-07-13 06:46:30,UTC,True
CALL0000597,VND0000006,UTC,2026-01-23 19:23:52,UTC,False
CALL0000598,VND0000009,Asia/Dubai,2026-06-04 20:52:39,Asia/Kolkata,True
CALL0000599,VND0000012,Asia/Dubai,2026-06-28 05:41:24,UTC,True
CALL0000600,VND0000008,Asia/Kolkata,2026-03-10 21:54:41,Asia/Kolkata,False
CALL0000601,VND0000001,UTC,2026-07-12 10:09:42,Asia/Kolkata,True
CALL0000602,VND0000014,Asia/Dubai,2026-06-13 13:00:34,Asia/Kolkata,True
CALL0000603,VND0000010,Asia/Kolkata,2026-07-17 20:45:15,UTC,True
CALL0000604,VND0000004,Asia/Dubai,2026-04-13 11:02:45,UTC,True
CALL0000605,VND0000015,Asia/Dubai,2026-07-02 11:53:04,Asia/Kolkata,True
CALL0000606,VND0000015,Asia/Kolkata,2026-03-25 19:03:23,Asia/Kolkata,False
CALL0000607,VND0000001,Asia/Dubai,2026-04-27 08:26:24,Asia/Kolkata,True
CALL0000608,VND0000005,UTC,2026-07-17 18:00:05,Asia/Kolkata,True
CALL0000609,VND0000002,Asia/Kolkata,2026-03-01 22:11:20,UTC,True
CALL0000610,VND0000011,Asia/Kolkata,2026-03-10 22:04:26,UTC,True
CALL0000611,VND0000005,Asia/Dubai,2026-04-21 22:09:04,Asia/Kolkata,True
CALL0000612,VND0000008,Asia/Dubai,2026-06-28 12:03:32,Asia/Kolkata,True
CALL0000613,VND0000005,Asia/Kolkata,2026-05-23 11:40:17,Asia/Kolkata,False
CALL0000614,VND0000010,UTC,2026-03-04 13:59:58,UTC,False
CALL0000615,VND0000015,Asia/Dubai,2026-06-08 12:57:40,Asia/Kolkata,True
CALL0000616,VND0000015,Asia/Kolkata,2026-01-24 05:43:30,Asia/Kolkata,False
CALL0000617,VND0000014,Asia/Dubai,2026-06-01 21:09:24,Asia/Kolkata,True
CALL0000618,VND0000015,Asia/Kolkata,2026-03-12 11:07:28,Asia/Kolkata,False
CALL0000619,VND0000001,Asia/Dubai,2026-06-03 21:36:45,Asia/Kolkata,True
CALL0000620,VND0000002,Asia/Dubai,2026-05-18 06:13:12,UTC,True
CALL0000621,VND0000006,Asia/Kolkata,2026-07-17 23:32:20,UTC,True
CALL0000622,VND0000012,UTC,2026-04-29 05:28:53,UTC,False
CALL0000623,VND0000003,Asia/Kolkata,2026-04-22 02:14:41,UTC,True
CALL0000624,VND0000007,UTC,2026-02-19 15:44:35,UTC,False
CALL0000625,VND0000010,Asia/Dubai,2026-02-07 22:07:52,UTC,True
CALL0000626,VND0000009,Asia/Kolkata,2026-02-21 06:23:35,Asia/Kolkata,False
CALL0000627,VND0000009,Asia/Kolkata,2026-04-13 15:50:19,Asia/Kolkata,False
CALL0000628,VND0000015,Asia/Kolkata,2026-01-02 02:51:13,Asia/Kolkata,False
CALL0000629,VND0000011,Asia/Kolkata,2026-03-19 22:02:22,UTC,True
CALL0000630,VND0000007,Asia/Dubai,2026-03-14 10:18:59,UTC,True
CALL0000631,VND0000010,Asia/Dubai,2026-03-17 03:41:13,UTC,True
CALL0000632,VND0000014,UTC,2026-06-24 16:30:13,Asia/Kolkata,True
CALL0000633,VND0000015,UTC,2026-05-30 11:30:46,Asia/Kolkata,True
CALL0000634,VND0000008,Asia/Dubai,2026-06-24 21:22:17,Asia/Kolkata,True
CALL0000635,VND0000008,Asia/Kolkata,2026-05-25 14:08:13,Asia/Kolkata,False
CALL0000636,VND0000009,UTC,2026-04-30 00:55:50,Asia/Kolkata,True
CALL0000637,VND0000010,UTC,2026-05-04 16:59:52,UTC,False
CALL0000638,VND0000008,Asia/Dubai,2026-03-23 11:27:49,Asia/Kolkata,True
CALL0000639,VND0000006,Asia/Kolkata,2026-02-14 02:06:59,UTC,True
CALL0000640,VND0000010,UTC,2026-07-28 06:13:32,UTC,False
CALL0000641,VND0000002,Asia/Dubai,2026-05-08 08:17:51,UTC,True
CALL0000642,VND0000001,UTC,2026-05-15 05:52:53,Asia/Kolkata,True
CALL0000643,VND0000007,UTC,2026-01-06 12:57:09,UTC,False
CALL0000644,VND0000010,Asia/Dubai,2026-03-30 21:58:13,UTC,True
CALL0000645,VND0000004,Asia/Kolkata,2026-05-07 00:09:41,UTC,True
CALL0000646,VND0000013,UTC,2026-07-12 08:52:34,Asia/Kolkata,True
CALL0000647,VND0000003,Asia/Dubai,2026-05-21 22:42:46,UTC,True
CALL0000648,VND0000003,Asia/Dubai,2026-07-14 06:32:28,UTC,True
CALL0000649,VND0000003,UTC,2026-07-21 18:43:52,UTC,False
CALL0000650,VND0000015,Asia/Kolkata,2026-06-06 10:04:40,Asia/Kolkata,False
CALL0000651,VND0000001,Asia/Dubai,2026-01-23 06:30:50,Asia/Kolkata,True
CALL0000652,VND0000005,Asia/Dubai,2026-08-01 06:10:18,Asia/Kolkata,True
CALL0000653,VND0000013,Asia/Kolkata,2026-04-06 13:52:50,Asia/Kolkata,False
CALL0000654,VND0000002,Asia/Dubai,2026-06-12 13:56:53,UTC,True
CALL0000655,VND0000007,Asia/Dubai,2026-03-03 00:38:31,UTC,True
CALL0000656,VND0000014,UTC,2026-07-11 11:48:49,Asia/Kolkata,True
CALL0000657,VND0000008,UTC,2026-05-17 18:36:33,Asia/Kolkata,True
CALL0000658,VND0000008,Asia/Kolkata,2026-06-26 05:38:40,Asia/Kolkata,False
CALL0000659,VND0000004,UTC,2026-01-11 03:52:42,UTC,False
CALL0000660,VND0000002,Asia/Kolkata,2026-04-21 07:53:44,UTC,True
