month,agent_id,attempts,answered,rpc_calls,ptp_calls,talk_seconds,contact_rate,rpc_rate,ptp_rate,session_hours,descriptive_only
2026-01,AGT0000262,11,2,0.0,0.0,2382.0,0.18181818181818182,0.0,,,1
2026-01,AGT0000263,15,0,0.0,0.0,3454.0,0.0,,,4.989444444444445,1
2026-01,AGT0000264,20,4,0.0,0.0,7196.0,0.2,0.0,,4.496388888888889,1
2026-01,AGT0000265,15,4,1.0,0.0,5730.0,0.26666666666666666,0.25,0.0,11.677499999999998,1
2026-01,AGT0000266,17,2,0.0,0.0,5975.0,0.11764705882352941,0.0,,21.12361111111111,1
2026-01,AGT0000267,23,4,1.0,1.0,5655.0,0.17391304347826086,0.25,1.0,10.126666666666667,1
2026-01,AGT0000268,12,3,0.0,0.0,1696.0,0.25,0.0,,16.427222222222223,1
2026-01,AGT0000269,12,2,1.0,1.0,9329.0,0.16666666666666666,0.5,1.0,24.073888888888888,1
2026-01,AGT0000270,19,7,0.0,0.0,9052.0,0.3684210526315789,0.0,,7.624722222222222,1
2026-01,AGT0000271,18,3,0.0,0.0,5694.0,0.16666666666666666,0.0,,13.563611111111111,1
2026-01,AGT0000272,13,1,1.0,0.0,6128.0,0.07692307692307693,1.0,0.0,2.727777777777778,1
2026-01,AGT0000273,14,6,0.0,0.0,4566.0,0.42857142857142855,0.0,,12.116666666666667,1
2026-01,AGT0000274,23,6,1.0,0.0,8661.0,0.2608695652173913,0.16666666666666666,0.0,42.31055555555555,1
2026-01,AGT0000275,19,5,0.0,0.0,5809.0,0.2631578947368421,0.0,,24.995833333333334,1
2026-01,AGT0000276,13,2,0.0,0.0,4829.0,0.15384615384615385,0.0,,24.079444444444444,1
2026-01,AGT0000277,22,7,2.0,1.0,4934.0,0.3181818181818182,0.2857142857142857,0.5,8.160833333333333,1
2026-01,AGT0000278,18,2,0.0,0.0,5184.0,0.1111111111111111,0.0,,10.001666666666667,1
2026-01,AGT0000279,17,2,0.0,0.0,3508.0,0.11764705882352941,0.0,,3.038611111111111,1
2026-01,AGT0000280,16,3,4.0,3.0,10527.0,0.1875,1.3333333333333333,0.75,,1
2026-01,AGT0000281,16,5,0.0,0.0,3695.0,0.3125,0.0,,9.851944444444445,1
2026-01,AGT0000282,16,3,0.0,0.0,6165.0,0.1875,0.0,,6.3025,1
2026-01,AGT0000283,16,4,1.0,0.0,9406.0,0.25,0.25,0.0,9.346111111111112,1
2026-01,AGT0000284,14,1,0.0,0.0,4486.0,0.07142857142857142,0.0,,17.612222222222222,1
2026-01,AGT0000285,15,2,0.0,0.0,2600.0,0.13333333333333333,0.0,,18.271944444444443,1
2026-01,AGT0000286,12,3,0.0,0.0,3192.0,0.25,0.0,,4.374722222222222,1
2026-01,AGT0000287,13,2,1.0,1.0,2585.0,0.15384615384615385,0.5,1.0,,1
2026-01,AGT0000288,16,2,0.0,0.0,3562.0,0.125,0.0,,33.632222222222225,1
2026-01,AGT0000289,16,5,2.0,1.0,8781.0,0.3125,0.4,0.5,17.362222222222222,1
2026-01,AGT0000290,20,1,1.0,1.0,5683.0,0.05,1.0,1.0,21.91361111111111,1
2026-01,AGT0000291,13,3,0.0,0.0,4373.0,0.23076923076923078,0.0,,,1
2026-01,AGT0000292,15,2,0.0,0.0,5186.0,0.13333333333333333,0.0,,,1
2026-01,AGT0000293,17,3,1.0,0.0,9314.0,0.17647058823529413,0.3333333333333333,0.0,,1
2026-01,AGT0000294,16,2,0.0,0.0,4486.0,0.125,0.0,,15.033055555555555,1
2026-01,AGT0000295,15,6,1.0,1.0,4432.0,0.4,0.16666666666666666,1.0,12.126388888888888,1
2026-01,AGT0000296,18,4,0.0,0.0,8707.0,0.2222222222222222,0.0,,6.507777777777778,1
2026-01,AGT0000297,14,1,0.0,0.0,4742.0,0.07142857142857142,0.0,,12.586944444444445,1
2026-01,AGT0000298,19,5,0.0,0.0,5117.0,0.2631578947368421,0.0,,4.17,1
2026-01,AGT0000299,25,3,1.0,1.0,7349.0,0.12,0.3333333333333333,1.0,11.964166666666667,1
2026-01,AGT0000300,15,1,2.0,0.0,5708.0,0.06666666666666667,2.0,0.0,,1
2026-01,AGT0000301,19,5,1.0,0.0,3609.0,0.2631578947368421,0.2,0.0,5.191944444444444,1
2026-01,AGT0000302,24,6,0.0,0.0,5663.0,0.25,0.0,,14.26361111111111,1
2026-01,AGT0000303,13,5,0.0,0.0,9302.0,0.38461538461538464,0.0,,4.953611111111111,1
2026-01,AGT0000304,21,2,2.0,0.0,5207.0,0.09523809523809523,1.0,0.0,23.287777777777777,1
2026-01,AGT0000305,17,3,0.0,0.0,8872.0,0.17647058823529413,0.0,,23.69472222222222,1
2026-01,AGT0000306,19,2,1.0,0.0,5246.0,0.10526315789473684,0.5,0.0,22.098888888888887,1
2026-01,AGT0000307,14,3,1.0,1.0,2032.0,0.21428571428571427,0.3333333333333333,1.0,22.246944444444445,1
2026-01,AGT0000308,23,5,0.0,0.0,5456.0,0.21739130434782608,0.0,,30.378333333333334,1
2026-01,AGT0000309,15,2,0.0,0.0,4699.0,0.13333333333333333,0.0,,13.989999999999998,1
2026-01,AGT0000310,18,3,1.0,1.0,6263.0,0.16666666666666666,0.3333333333333333,1.0,13.463611111111112,1
2026-01,AGT0000311,9,0,1.0,1.0,4739.0,0.0,,1.0,15.43361111111111,1
2026-01,AGT0000312,20,3,0.0,0.0,2953.0,0.15,0.0,,11.446944444444444,1
2026-01,AGT0000313,11,1,0.0,0.0,3904.0,0.09090909090909091,0.0,,18.371666666666666,1
2026-01,AGT0000314,19,5,0.0,0.0,4799.0,0.2631578947368421,0.0,,11.229166666666666,1
2026-01,AGT0000315,18,2,0.0,0.0,5517.0,0.1111111111111111,0.0,,22.835,1
2026-01,AGT0000316,20,2,0.0,0.0,5565.0,0.1,0.0,,,1
2026-01,AGT0000317,23,3,1.0,0.0,4674.0,0.13043478260869565,0.3333333333333333,0.0,23.556666666666665,1
2026-01,AGT0000318,14,2,1.0,0.0,5148.0,0.14285714285714285,0.5,0.0,29.484722222222224,1
2026-01,AGT0000319,14,3,0.0,0.0,5264.0,0.21428571428571427,0.0,,10.919444444444444,1
2026-01,AGT0000320,13,2,0.0,0.0,6191.0,0.15384615384615385,0.0,,9.511111111111111,1
2026-01,AGT0000321,17,3,0.0,0.0,6816.0,0.17647058823529413,0.0,,8.226388888888888,1
2026-01,AGT0000322,15,1,0.0,0.0,4523.0,0.06666666666666667,0.0,,,1
2026-01,AGT0000323,16,2,0.0,0.0,4263.0,0.125,0.0,,20.628333333333334,1
2026-01,AGT0000324,26,2,0.0,0.0,5394.0,0.07692307692307693,0.0,,11.298055555555555,1
2026-01,AGT0000325,15,1,0.0,0.0,1938.0,0.06666666666666667,0.0,,7.335277777777778,1
2026-01,AGT0000326,16,4,0.0,0.0,8871.0,0.25,0.0,,,1
2026-01,AGT0000327,11,4,0.0,0.0,5395.0,0.36363636363636365,0.0,,18.22277777777778,1
2026-01,AGT0000328,21,3,0.0,0.0,5408.0,0.14285714285714285,0.0,,9.311944444444444,1
2026-01,AGT0000329,12,2,0.0,0.0,5596.0,0.16666666666666666,0.0,,,1
2026-01,AGT0000330,18,5,1.0,1.0,5451.0,0.2777777777777778,0.2,1.0,32.55555555555556,1
2026-01,AGT0000331,16,3,0.0,0.0,4172.0,0.1875,0.0,,7.181666666666667,1
2026-01,AGT0000332,20,6,0.0,0.0,7347.0,0.3,0.0,,9.234722222222222,1
2026-01,AGT0000333,15,3,2.0,0.0,4946.0,0.2,0.6666666666666666,0.0,13.39361111111111,1
2026-01,AGT0000334,13,1,1.0,1.0,5947.0,0.07692307692307693,1.0,1.0,31.73472222222222,1
2026-01,AGT0000335,14,3,0.0,0.0,2287.0,0.21428571428571427,0.0,,,1
2026-01,AGT0000336,15,4,1.0,0.0,2485.0,0.26666666666666666,0.25,0.0,2.685277777777778,1
2026-01,AGT0000337,14,1,0.0,0.0,5392.0,0.07142857142857142,0.0,,23.453055555555554,1
2026-01,AGT0000338,10,1,0.0,0.0,6438.0,0.1,0.0,,13.089722222222223,1
2026-01,AGT0000339,16,2,1.0,0.0,4571.0,0.125,0.5,0.0,24.581666666666667,1
2026-01,AGT0000340,12,4,0.0,0.0,5930.0,0.3333333333333333,0.0,,,1
2026-01,AGT0000341,24,7,0.0,0.0,5139.0,0.2916666666666667,0.0,,19.344444444444445,1
2026-01,AGT0000342,18,2,0.0,0.0,6101.0,0.1111111111111111,0.0,,4.218333333333334,1
2026-01,AGT0000343,16,2,1.0,0.0,7200.0,0.125,0.5,0.0,25.51888888888889,1
2026-01,AGT0000344,18,3,0.0,0.0,3234.0,0.16666666666666666,0.0,,25.59361111111111,1
2026-01,AGT0000345,16,3,2.0,1.0,5318.0,0.1875,0.6666666666666666,0.5,,1
2026-01,AGT0000346,15,1,0.0,0.0,5732.0,0.06666666666666667,0.0,,22.336944444444445,1
2026-01,AGT0000347,22,3,0.0,0.0,5728.0,0.13636363636363635,0.0,,2.9405555555555556,1
2026-01,AGT0000348,22,2,0.0,0.0,5045.0,0.09090909090909091,0.0,,23.426944444444445,1
2026-01,AGT0000349,22,6,2.0,2.0,6205.0,0.2727272727272727,0.3333333333333333,1.0,,1
2026-01,AGT0000350,16,1,2.0,0.0,3306.0,0.0625,2.0,0.0,5.5936111111111115,1
2026-01,AGT0000351,20,4,0.0,0.0,7745.0,0.2,0.0,,26.315277777777776,1
2026-01,AGT0000352,17,2,1.0,0.0,5335.0,0.11764705882352941,0.5,0.0,30.324166666666667,1
2026-01,AGT0000353,12,4,2.0,2.0,6690.0,0.3333333333333333,0.5,1.0,10.432777777777778,1
2026-01,AGT0000354,16,5,0.0,0.0,6070.0,0.3125,0.0,,12.717777777777776,1
2026-01,AGT0000355,14,3,1.0,1.0,4384.0,0.21428571428571427,0.3333333333333333,1.0,20.07111111111111,1
2026-01,AGT0000356,19,2,0.0,0.0,7095.0,0.10526315789473684,0.0,,11.184444444444443,1
2026-01,AGT0000357,19,4,1.0,1.0,5141.0,0.21052631578947367,0.25,1.0,9.277222222222221,1
2026-01,AGT0000358,19,3,1.0,0.0,3377.0,0.15789473684210525,0.3333333333333333,0.0,8.0525,1
2026-01,AGT0000359,16,2,1.0,0.0,2226.0,0.125,0.5,0.0,2.6558333333333333,1
2026-01,AGT0000360,16,5,1.0,0.0,3866.0,0.3125,0.2,0.0,19.648055555555555,1
2026-01,AGT0000361,17,4,1.0,0.0,6409.0,0.23529411764705882,0.25,0.0,9.61138888888889,1
2026-01,AGT0000362,18,2,1.0,0.0,4947.0,0.1111111111111111,0.5,0.0,9.299722222222222,1
2026-01,AGT0000363,15,3,2.0,0.0,7333.0,0.2,0.6666666666666666,0.0,35.25138888888889,1
2026-01,AGT0000364,28,5,1.0,1.0,8782.0,0.17857142857142858,0.2,1.0,9.905833333333334,1
2026-01,AGT0000365,20,3,0.0,0.0,5783.0,0.15,0.0,,1.3094444444444444,1
2026-01,AGT0000366,12,1,0.0,0.0,6009.0,0.08333333333333333,0.0,,5.000277777777778,1
2026-01,AGT0000367,15,2,2.0,0.0,4298.0,0.13333333333333333,1.0,0.0,3.0119444444444445,1
2026-01,AGT0000368,23,3,0.0,0.0,5258.0,0.13043478260869565,0.0,,,1
2026-01,AGT0000369,27,6,1.0,1.0,9151.0,0.2222222222222222,0.16666666666666666,1.0,53.968333333333334,1
2026-01,AGT0000370,10,2,0.0,0.0,4470.0,0.2,0.0,,5.367222222222222,1
2026-01,AGT0000371,12,0,1.0,1.0,7577.0,0.0,,1.0,25.375833333333333,1
2026-01,AGT0000372,19,2,1.0,0.0,6158.0,0.10526315789473684,0.5,0.0,9.851111111111111,1
2026-01,AGT0000373,18,4,0.0,0.0,4884.0,0.2222222222222222,0.0,,9.435833333333333,1
2026-01,AGT0000374,18,3,0.0,0.0,5986.0,0.16666666666666666,0.0,,14.931111111111111,1
2026-01,AGT0000375,23,5,0.0,0.0,3698.0,0.21739130434782608,0.0,,16.104999999999997,1
2026-01,AGT0000376,18,4,1.0,1.0,4121.0,0.2222222222222222,0.25,1.0,8.97861111111111,1
2026-01,AGT0000377,15,3,2.0,1.0,3650.0,0.2,0.6666666666666666,0.5,11.261944444444445,1
2026-01,AGT0000378,11,1,1.0,0.0,4444.0,0.09090909090909091,1.0,0.0,,1
2026-01,AGT0000379,14,4,0.0,0.0,4063.0,0.2857142857142857,0.0,,17.452222222222222,1
2026-01,AGT0000380,22,5,0.0,0.0,3175.0,0.22727272727272727,0.0,,18.453333333333333,1
2026-01,AGT0000381,18,1,0.0,0.0,9385.0,0.05555555555555555,0.0,,17.92666666666667,1
2026-01,AGT0000382,16,5,0.0,0.0,4915.0,0.3125,0.0,,8.2275,1
2026-01,AGT0000383,13,5,1.0,0.0,5469.0,0.38461538461538464,0.2,0.0,9.14,1
2026-01,AGT0000384,16,2,0.0,0.0,4084.0,0.125,0.0,,20.63361111111111,1
2026-01,AGT0000385,11,3,1.0,0.0,7191.0,0.2727272727272727,0.3333333333333333,0.0,3.612222222222222,1
2026-01,AGT0000386,23,4,2.0,1.0,7100.0,0.17391304347826086,0.5,0.5,17.990555555555556,1
2026-01,AGT0000387,15,2,2.0,1.0,4664.0,0.13333333333333333,1.0,0.5,10.663055555555555,1
2026-01,AGT0000388,14,0,2.0,1.0,9636.0,0.0,,0.5,10.742777777777778,1
2026-01,AGT0000389,8,1,0.0,0.0,3776.0,0.125,0.0,,,1
2026-01,AGT0000390,11,0,1.0,0.0,3456.0,0.0,,0.0,18.086666666666666,1
2026-01,AGT0000391,13,2,1.0,0.0,6222.0,0.15384615384615385,0.5,0.0,13.64027777777778,1
2026-01,AGT0000392,23,5,1.0,0.0,5339.0,0.21739130434782608,0.2,0.0,11.096666666666668,1
2026-01,AGT0000393,17,4,1.0,1.0,7539.0,0.23529411764705882,0.25,1.0,25.08277777777778,1
2026-01,AGT0000394,14,5,0.0,0.0,2102.0,0.35714285714285715,0.0,,21.400000000000002,1
2026-01,AGT0000395,15,3,1.0,1.0,6362.0,0.2,0.3333333333333333,1.0,9.512777777777778,1
2026-01,AGT0000396,18,5,1.0,0.0,5725.0,0.2777777777777778,0.2,0.0,9.483333333333333,1
2026-01,AGT0000397,21,4,0.0,0.0,4091.0,0.19047619047619047,0.0,,7.842777777777778,1
2026-01,AGT0000398,21,4,1.0,0.0,8952.0,0.19047619047619047,0.25,0.0,6.3758333333333335,1
2026-01,AGT0000399,12,0,1.0,1.0,7549.0,0.0,,1.0,16.799722222222222,1
2026-01,AGT0000400,21,3,1.0,0.0,4035.0,0.14285714285714285,0.3333333333333333,0.0,24.470555555555556,1
2026-01,AGT0000401,17,5,0.0,0.0,5248.0,0.29411764705882354,0.0,,5.075277777777778,1
2026-01,AGT0000402,13,3,1.0,0.0,4593.0,0.23076923076923078,0.3333333333333333,0.0,9.240555555555556,1
2026-01,AGT0000403,29,7,2.0,0.0,8303.0,0.2413793103448276,0.2857142857142857,0.0,7.139166666666667,1
2026-01,AGT0000404,15,7,0.0,0.0,4827.0,0.4666666666666667,0.0,,2.015277777777778,1
2026-01,AGT0000405,15,4,0.0,0.0,3216.0,0.26666666666666666,0.0,,0.7961111111111111,1
2026-01,AGT0000406,18,4,1.0,0.0,3273.0,0.2222222222222222,0.25,0.0,1.1511111111111112,1
2026-01,AGT0000407,29,5,0.0,0.0,6430.0,0.1724137931034483,0.0,,11.485,1
2026-01,AGT0000408,11,1,1.0,1.0,5955.0,0.09090909090909091,1.0,1.0,9.037222222222223,1
2026-01,AGT0000409,22,5,0.0,0.0,4933.0,0.22727272727272727,0.0,,8.698055555555555,1
2026-01,AGT0000410,16,4,0.0,0.0,5523.0,0.25,0.0,,4.188611111111111,1
2026-01,AGT0000411,18,3,1.0,0.0,6168.0,0.16666666666666666,0.3333333333333333,0.0,,1
2026-01,AGT0000412,19,5,1.0,0.0,6575.0,0.2631578947368421,0.2,0.0,24.89638888888889,1
2026-01,AGT0000413,14,5,1.0,1.0,3953.0,0.35714285714285715,0.2,1.0,7.8925,1
2026-01,AGT0000414,14,3,0.0,0.0,6361.0,0.21428571428571427,0.0,,9.473611111111111,1
2026-01,AGT0000415,17,7,0.0,0.0,5566.0,0.4117647058823529,0.0,,16.670277777777777,1
2026-01,AGT0000416,12,4,0.0,0.0,3617.0,0.3333333333333333,0.0,,1.741111111111111,1
2026-01,AGT0000417,18,4,0.0,0.0,8131.0,0.2222222222222222,0.0,,1.3144444444444445,1
2026-01,AGT0000418,23,10,0.0,0.0,8887.0,0.43478260869565216,0.0,,26.46527777777778,1
2026-01,AGT0000419,11,2,1.0,0.0,4416.0,0.18181818181818182,0.5,0.0,,1
2026-01,AGT0000420,18,2,1.0,0.0,7938.0,0.1111111111111111,0.5,0.0,,1
2026-01,AGT0000421,13,3,0.0,0.0,5199.0,0.23076923076923078,0.0,,13.80861111111111,1
2026-01,AGT0000422,14,5,1.0,1.0,5446.0,0.35714285714285715,0.2,1.0,33.12222222222222,1
2026-01,AGT0000423,14,2,0.0,0.0,4641.0,0.14285714285714285,0.0,,21.581666666666667,1
2026-01,AGT0000424,13,2,1.0,0.0,6617.0,0.15384615384615385,0.5,0.0,20.572222222222223,1
2026-01,AGT0000425,21,4,0.0,0.0,8362.0,0.19047619047619047,0.0,,27.803055555555556,1
2026-01,AGT0000426,19,6,0.0,0.0,7997.0,0.3157894736842105,0.0,,9.2725,1
2026-01,AGT0000427,16,2,0.0,0.0,2792.0,0.125,0.0,,10.499444444444444,1
2026-01,AGT0000428,11,1,3.0,1.0,5248.0,0.09090909090909091,3.0,0.3333333333333333,,1
2026-01,AGT0000429,16,0,0.0,0.0,1674.0,0.0,,,26.195833333333333,1
2026-01,AGT0000430,29,5,0.0,0.0,6024.0,0.1724137931034483,0.0,,11.85388888888889,1
2026-01,AGT0000431,14,4,0.0,0.0,4537.0,0.2857142857142857,0.0,,,1
2026-01,AGT0000432,15,3,0.0,0.0,6635.0,0.2,0.0,,15.446111111111112,1
2026-01,AGT0000433,18,3,0.0,0.0,3081.0,0.16666666666666666,0.0,,,1
2026-01,AGT0000434,18,5,2.0,0.0,10370.0,0.2777777777777778,0.4,0.0,8.933333333333334,1
2026-01,AGT0000435,11,0,1.0,0.0,2640.0,0.0,,0.0,18.078055555555558,1
2026-01,AGT0000436,21,6,0.0,0.0,8164.0,0.2857142857142857,0.0,,,1
2026-01,AGT0000437,12,4,0.0,0.0,2898.0,0.3333333333333333,0.0,,5.065277777777778,1
2026-01,AGT0000438,18,1,2.0,0.0,6021.0,0.05555555555555555,2.0,0.0,9.8125,1
2026-01,AGT0000439,18,3,0.0,0.0,8154.0,0.16666666666666666,0.0,,12.974722222222223,1
2026-01,AGT0000440,19,6,0.0,0.0,4117.0,0.3157894736842105,0.0,,8.45861111111111,1
2026-01,AGT0000441,21,7,1.0,0.0,4910.0,0.3333333333333333,0.14285714285714285,0.0,13.516944444444444,1
2026-01,AGT0000442,22,5,1.0,0.0,2489.0,0.22727272727272727,0.2,0.0,7.492222222222222,1
2026-01,AGT0000443,17,7,1.0,1.0,6196.0,0.4117647058823529,0.14285714285714285,1.0,6.811388888888889,1
2026-01,AGT0000444,16,3,1.0,1.0,4346.0,0.1875,0.3333333333333333,1.0,15.699444444444445,1
2026-01,AGT0000445,14,0,0.0,0.0,5047.0,0.0,,,30.08694444444444,1
2026-01,AGT0000446,22,4,0.0,0.0,5247.0,0.18181818181818182,0.0,,15.493333333333332,1
2026-01,AGT0000447,22,4,0.0,0.0,6893.0,0.18181818181818182,0.0,,17.77888888888889,1
2026-01,AGT0000448,12,2,0.0,0.0,7975.0,0.16666666666666666,0.0,,20.51027777777778,1
2026-01,AGT0000449,18,3,0.0,0.0,1528.0,0.16666666666666666,0.0,,,1
2026-01,AGT0000450,21,7,0.0,0.0,5870.0,0.3333333333333333,0.0,,16.62222222222222,1
2026-01,AGT0000451,18,2,0.0,0.0,4950.0,0.1111111111111111,0.0,,17.599722222222223,1
2026-01,AGT0000452,18,3,0.0,0.0,2758.0,0.16666666666666666,0.0,,5.734999999999999,1
2026-01,AGT0000453,19,4,0.0,0.0,7669.0,0.21052631578947367,0.0,,,1
2026-01,AGT0000454,13,1,1.0,0.0,6592.0,0.07692307692307693,1.0,0.0,,1
2026-01,AGT0000455,13,6,0.0,0.0,6529.0,0.46153846153846156,0.0,,20.209444444444443,1
2026-01,AGT0000456,16,1,0.0,0.0,5185.0,0.0625,0.0,,27.609444444444442,1
2026-01,AGT0000457,16,3,0.0,0.0,2470.0,0.1875,0.0,,10.254722222222222,1
2026-01,AGT0000458,19,3,0.0,0.0,7601.0,0.15789473684210525,0.0,,1.3775,1
2026-01,AGT0000459,22,5,3.0,1.0,7474.0,0.22727272727272727,0.6,0.3333333333333333,6.991944444444444,1
2026-01,AGT0000460,25,6,0.0,0.0,8182.0,0.24,0.0,,,1
2026-01,AGT0000461,24,4,0.0,0.0,9375.0,0.16666666666666666,0.0,,3.1775,1
2026-01,AGT0000462,10,0,0.0,0.0,1992.0,0.0,,,17.718055555555555,1
2026-01,AGT0000463,20,2,0.0,0.0,3118.0,0.1,0.0,,25.83111111111111,1
2026-01,AGT0000464,18,4,0.0,0.0,3563.0,0.2222222222222222,0.0,,4.764166666666666,1
2026-01,AGT0000465,19,2,0.0,0.0,4798.0,0.10526315789473684,0.0,,2.111666666666667,1
2026-01,AGT0000466,21,4,1.0,1.0,8281.0,0.19047619047619047,0.25,1.0,4.603888888888889,1
2026-01,AGT0000467,16,3,0.0,0.0,4242.0,0.1875,0.0,,19.037222222222223,1
2026-01,AGT0000468,24,2,0.0,0.0,4440.0,0.08333333333333333,0.0,,2.339722222222222,1
2026-01,AGT0000469,20,7,0.0,0.0,5943.0,0.35,0.0,,5.6258333333333335,1
2026-01,AGT0000470,22,1,1.0,1.0,6765.0,0.045454545454545456,1.0,1.0,2.7127777777777777,1
2026-01,AGT0000471,12,4,1.0,0.0,4543.0,0.3333333333333333,0.25,0.0,8.01388888888889,1
2026-01,AGT0000472,17,2,0.0,0.0,3924.0,0.11764705882352941,0.0,,3.138888888888889,1
2026-01,AGT0000473,16,3,2.0,0.0,7503.0,0.1875,0.6666666666666666,0.0,9.131388888888889,1
2026-01,AGT0000474,17,2,0.0,0.0,5527.0,0.11764705882352941,0.0,,27.876666666666665,1
2026-01,AGT0000475,20,1,1.0,0.0,7394.0,0.05,1.0,0.0,11.766388888888889,1
2026-01,AGT0000476,14,1,0.0,0.0,5238.0,0.07142857142857142,0.0,,17.169444444444444,1
2026-01,AGT0000477,18,5,0.0,0.0,6646.0,0.2777777777777778,0.0,,21.900277777777777,1
2026-01,AGT0000478,16,1,0.0,0.0,11001.0,0.0625,0.0,,3.922222222222222,1
2026-01,AGT0000479,11,3,0.0,0.0,5871.0,0.2727272727272727,0.0,,27.16361111111111,1
2026-01,AGT0000480,16,5,0.0,0.0,5371.0,0.3125,0.0,,9.479444444444445,1
2026-01,AGT0000481,21,4,0.0,0.0,5543.0,0.19047619047619047,0.0,,,1
2026-01,AGT0000482,16,2,0.0,0.0,4633.0,0.125,0.0,,2.6969444444444446,1
2026-01,AGT0000483,19,3,0.0,0.0,5314.0,0.15789473684210525,0.0,,9.193888888888889,1
2026-01,AGT0000484,14,3,1.0,1.0,5017.0,0.21428571428571427,0.3333333333333333,1.0,8.810833333333333,1
2026-01,AGT0000485,19,3,0.0,0.0,3867.0,0.15789473684210525,0.0,,7.0375,1
2026-01,AGT0000486,14,4,0.0,0.0,4166.0,0.2857142857142857,0.0,,8.691666666666666,1
2026-01,AGT0000487,18,3,0.0,0.0,4602.0,0.16666666666666666,0.0,,5.105833333333333,1
2026-01,AGT0000488,16,5,0.0,0.0,1501.0,0.3125,0.0,,,1
2026-01,AGT0000489,13,5,0.0,0.0,10308.0,0.38461538461538464,0.0,,9.988055555555556,1
2026-01,AGT0000490,18,3,0.0,0.0,6160.0,0.16666666666666666,0.0,,6.9816666666666665,1
2026-01,AGT0000491,24,5,1.0,0.0,5534.0,0.20833333333333334,0.2,0.0,27.094166666666666,1
2026-01,AGT0000492,8,2,0.0,0.0,6242.0,0.25,0.0,,0.7991666666666667,1
2026-01,AGT0000493,21,3,3.0,2.0,8190.0,0.14285714285714285,1.0,0.6666666666666666,,1
2026-01,AGT0000494,20,6,0.0,0.0,6508.0,0.3,0.0,,8.857222222222223,1
2026-01,AGT0000495,11,3,0.0,0.0,3302.0,0.2727272727272727,0.0,,17.08111111111111,1
2026-01,AGT0000496,17,2,0.0,0.0,6820.0,0.11764705882352941,0.0,,9.446111111111112,1
2026-01,AGT0000497,14,4,0.0,0.0,5685.0,0.2857142857142857,0.0,,0.5372222222222223,1
2026-01,AGT0000498,10,1,0.0,0.0,3352.0,0.1,0.0,,3.8202777777777777,1
2026-01,AGT0000499,22,3,2.0,0.0,8366.0,0.13636363636363635,0.6666666666666666,0.0,5.225555555555555,1
2026-01,AGT0000500,16,2,0.0,0.0,3709.0,0.125,0.0,,18.169444444444444,1
2026-01,AGT0000501,21,4,1.0,0.0,5798.0,0.19047619047619047,0.25,0.0,3.9747222222222223,1
2026-01,AGT0000502,15,0,0.0,0.0,7689.0,0.0,,,17.041666666666668,1
2026-01,AGT0000503,14,1,0.0,0.0,5364.0,0.07142857142857142,0.0,,19.5525,1
2026-01,AGT0000504,22,9,0.0,0.0,7082.0,0.4090909090909091,0.0,,11.275277777777777,1
2026-01,AGT0000505,16,5,1.0,1.0,8559.0,0.3125,0.2,1.0,1.2258333333333333,1
2026-01,AGT0000506,21,4,0.0,0.0,5006.0,0.19047619047619047,0.0,,11.7325,1
2026-01,AGT0000507,14,3,1.0,1.0,4663.0,0.21428571428571427,0.3333333333333333,1.0,15.606666666666666,1
2026-01,AGT0000508,20,5,0.0,0.0,4279.0,0.25,0.0,,42.59583333333333,1
2026-01,AGT0000509,19,4,0.0,0.0,1814.0,0.21052631578947367,0.0,,,1
2026-01,AGT0000510,8,2,1.0,0.0,7512.0,0.25,0.5,0.0,17.86111111111111,1
2026-01,AGT0000511,15,4,0.0,0.0,3146.0,0.26666666666666666,0.0,,19.78472222222222,1
2026-01,AGT0000512,17,3,1.0,0.0,3420.0,0.17647058823529413,0.3333333333333333,0.0,,1
2026-01,AGT0000513,19,5,0.0,0.0,4948.0,0.2631578947368421,0.0,,7.196944444444444,1
2026-01,AGT0000514,19,2,1.0,0.0,7675.0,0.10526315789473684,0.5,0.0,13.487222222222222,1
2026-01,AGT0000515,13,2,0.0,0.0,4193.0,0.15384615384615385,0.0,,,1
2026-01,AGT0000516,18,3,0.0,0.0,6038.0,0.16666666666666666,0.0,,15.094722222222222,1
2026-01,AGT0000517,13,3,0.0,0.0,5544.0,0.23076923076923078,0.0,,2.374722222222222,1
2026-01,AGT0000518,14,3,0.0,0.0,4480.0,0.21428571428571427,0.0,,22.892500000000002,1
2026-01,AGT0000519,15,5,0.0,0.0,4299.0,0.3333333333333333,0.0,,8.517777777777777,1
2026-01,AGT0000520,15,7,0.0,0.0,5348.0,0.4666666666666667,0.0,,7.136111111111111,1
2026-01,AGT0000521,20,6,0.0,0.0,5493.0,0.3,0.0,,29.455555555555556,1
2026-01,AGT0000522,18,4,1.0,0.0,6526.0,0.2222222222222222,0.25,0.0,6.503333333333334,1
2026-01,AGT0000523,15,4,0.0,0.0,5924.0,0.26666666666666666,0.0,,8.576666666666666,1
2026-01,AGT0000524,17,5,0.0,0.0,3854.0,0.29411764705882354,0.0,,,1
2026-01,AGT0000525,17,1,0.0,0.0,6064.0,0.058823529411764705,0.0,,18.541944444444443,1
2026-01,AGT0000526,14,3,1.0,0.0,8038.0,0.21428571428571427,0.3333333333333333,0.0,9.906666666666666,1
2026-01,AGT0000527,21,1,1.0,1.0,4447.0,0.047619047619047616,1.0,1.0,5.626111111111111,1
