payment_id,account_id,borrower_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,audited_recovery,rejection_reason
PAYMENT0005094,ACC0028775,BRW0001616,2026-01-03 19:42:45,TXN0000004737,3086.93,SUCCESS,NETBANKING,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0009333,ACC0002743,BRW0008474,2026-01-03 20:18:08,TXN0000048498,92315.06,SUCCESS,UPI,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0009711,ACC0015580,BRW0004608,2026-01-03 20:47:39,TXN0000010498,116342.77,SUCCESS,CASH,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0009373,ACC0014346,BRW0003674,2026-01-03 21:08:57,TXN0000036804,108967.66,FAILED,UPI,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0005925,ACC0004414,BRW0011954,2026-01-03 21:30:02,TXN0000055044,88889.23,PENDING,CASH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0001759,ACC0016279,BRW0002301,2026-01-03 21:38:58,TXN0000059339,129513.7,SUCCESS,NETBANKING,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0016058,ACC0007069,BRW0006827,2026-01-03 21:56:05,TXN0000028216,57752.01,FAILED,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0011736,ACC0014970,BRW0010119,2026-01-03 22:07:50,TXN0000028811,58243.63,SUCCESS,CARD,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0011888,ACC0011402,BRW0000025,2026-01-03 22:08:27,TXN0000024109,52529.95,PENDING,CASH,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0024224,ACC0023921,BRW0004190,2026-01-03 22:33:12,TXN0000006939,56110.06,SUCCESS,CARD,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0008849,ACC0022529,BRW0003900,2026-01-03 22:46:13,TXN0000015398,120799.63,SUCCESS,NACH,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0003978,ACC0026056,BRW0010234,2026-01-03 23:43:08,TXN0000052400,34727.48,SUCCESS,CARD,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0004771,ACC0005976,BRW0011039,2026-01-03 23:52:51,TXN0000026506,72990.14,REVERSED,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0017358,ACC0002025,BRW0005579,2026-01-04 00:14:39,TXN0000013386,10440.52,REVERSED,CASH,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0002543,ACC0001906,BRW0007961,2026-01-04 00:39:59,TXN0000027747,66764.59,FAILED,UPI,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0018766,ACC0017880,BRW0003480,2026-01-04 01:13:19,TXN0000040536,75406.1,PENDING,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0015385,ACC0027835,BRW0011634,2026-01-04 01:47:05,TXN0000040137,111798.88,PENDING,NACH,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0002906,ACC0014216,BRW0011250,2026-01-04 02:03:51,TXN0000066682,83915.55,FAILED,CASH,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0016889,ACC0027593,BRW0008672,2026-01-04 02:06:35,TXN0000005960,58543.75,SUCCESS,NACH,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0014311,ACC0018843,BRW0010884,2026-01-04 02:52:37,TXN0000044816,475.39,SUCCESS,UPI,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0019395,ACC0013487,BRW0007279,2026-01-04 03:12:55,TXN0000069582,132551.41,SUCCESS,CASH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0022460,ACC0014898,BRW0006615,2026-01-04 03:27:11,TXN0000009574,87680.65,FAILED,NETBANKING,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0015492,ACC0014090,BRW0007313,2026-01-04 03:55:45,TXN0000033455,58310.51,PENDING,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0008182,ACC0023666,BRW0008285,2026-01-04 04:05:14,TXN0000067731,40971.12,PENDING,CARD,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0013013,ACC0000360,BRW0008014,2026-01-04 04:09:03,TXN0000018776,112385.93,FAILED,NETBANKING,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0001637,ACC0018535,BRW0005372,2026-01-04 04:27:47,TXN0000021697,36062.07,SUCCESS,UPI,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0009210,ACC0007799,BRW0010516,2026-01-04 04:32:46,TXN0000058512,59545.59,REVERSED,CARD,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0004471,ACC0016267,BRW0004300,2026-01-04 05:01:36,TXN0000044618,133426.14,SUCCESS,CASH,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0015374,ACC0015555,BRW0005671,2026-01-04 05:18:16,TXN0000003320,142282.72,FAILED,UPI,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0015836,ACC0012422,BRW0003840,2026-01-04 05:18:54,TXN0000037673,61656.61,SUCCESS,CASH,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0001603,ACC0024834,BRW0001871,2026-01-04 05:32:39,TXN0000000437,93760.08,SUCCESS,CARD,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0008135,ACC0028542,BRW0002003,2026-01-04 05:44:49,TXN0000062427,70396.81,FAILED,CARD,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0009359,ACC0024469,BRW0003853,2026-01-04 06:30:13,TXN0000058884,126223.37,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0004977,ACC0020971,BRW0001131,2026-01-04 07:10:39,TXN0000066651,88593.04,FAILED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0022934,ACC0027010,BRW0007278,2026-01-04 07:33:02,TXN0000051142,93723.4,FAILED,CARD,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0016313,ACC0026940,BRW0011602,2026-01-04 07:40:44,TXN0000049194,145615.67,FAILED,NETBANKING,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0018830,ACC0010817,BRW0008717,2026-01-04 09:20:57,TXN0000005895,8350.66,FAILED,NACH,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0001995,ACC0019112,BRW0007918,2026-01-04 10:11:39,TXN0000048699,66983.01,FAILED,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0005330,ACC0015077,BRW0007769,2026-01-04 10:13:00,TXN0000021469,96827.12,SUCCESS,CARD,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0000437,ACC0001047,BRW0009884,2026-01-04 10:18:44,TXN0000039908,138242.25,FAILED,CASH,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0008733,ACC0024873,BRW0000560,2026-01-04 10:36:17,TXN0000039173,38413.74,SUCCESS,UPI,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0010055,ACC0022690,BRW0006720,2026-01-04 11:42:35,TXN0000035869,35551.09,REVERSED,CASH,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0011543,ACC0001216,BRW0007574,2026-01-04 12:07:38,TXN0000037461,17512.91,FAILED,NACH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0024956,ACC0016180,BRW0001659,2026-01-04 12:39:51,TXN0000027991,73000.78,SUCCESS,NACH,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0012989,ACC0025208,BRW0008926,2026-01-04 14:18:59,TXN0000055193,103192.96,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0006483,ACC0009900,BRW0004087,2026-01-04 15:11:33,TXN0000057991,112576.01,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0016025,ACC0027099,BRW0004012,2026-01-04 15:34:29,TXN0000013378,8716.6,FAILED,NETBANKING,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0018127,ACC0015073,BRW0007511,2026-01-04 15:40:00,TXN0000019330,18003.62,SUCCESS,NACH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0024387,ACC0007059,BRW0003590,2026-01-04 15:45:01,TXN0000002053,83642.42,FAILED,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0008196,ACC0005337,BRW0007185,2026-01-04 16:28:32,TXN0000042018,31178.23,FAILED,CASH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0009838,ACC0003171,BRW0000833,2026-01-04 17:08:40,TXN0000009678,746.33,FAILED,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0017261,ACC0019150,BRW0003990,2026-01-04 17:53:32,TXN0000001653,25998.21,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0013830,ACC0021171,BRW0011649,2026-01-04 18:06:07,TXN0000060333,78488.98,SUCCESS,UPI,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0010111,ACC0001589,BRW0009728,2026-01-04 18:39:59,TXN0000036222,32163.13,FAILED,CASH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0006386,ACC0009132,BRW0008616,2026-01-04 19:52:46,TXN0000064130,49706.38,FAILED,NACH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0024380,ACC0014485,BRW0005976,2026-01-04 20:24:19,TXN0000055072,146685.99,PENDING,UPI,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0011502,ACC0025147,BRW0003394,2026-01-04 21:01:57,TXN0000024792,84057.84,SUCCESS,CASH,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0001795,ACC0000024,BRW0005903,2026-01-04 21:12:38,TXN0000061584,140549.35,FAILED,UPI,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0009641,ACC0024048,BRW0008690,2026-01-04 21:51:03,TXN0000065220,133201.33,FAILED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0004492,ACC0004365,BRW0000371,2026-01-04 22:21:39,TXN0000065018,147282.36,FAILED,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0022760,ACC0008187,BRW0010706,2026-01-04 22:37:26,TXN0000036193,29429.9,FAILED,CASH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0013492,ACC0027000,BRW0009020,2026-01-04 23:06:14,TXN0000039667,132978.55,PENDING,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0004710,ACC0014201,BRW0003469,2026-01-04 23:40:26,TXN0000064494,126320.6,PENDING,UPI,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0020878,ACC0009042,BRW0000700,2026-01-05 00:05:21,TXN0000043414,28221.46,PENDING,NETBANKING,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0019261,ACC0017869,BRW0007087,2026-01-05 00:33:29,TXN0000020812,116522.59,SUCCESS,NETBANKING,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0011871,ACC0002248,BRW0007950,2026-01-05 01:10:28,TXN0000046063,69499.07,FAILED,CARD,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0020115,ACC0025155,BRW0002386,2026-01-05 01:40:32,TXN0000062535,70927.84,PENDING,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0011525,ACC0004810,BRW0010320,2026-01-05 02:01:12,TXN0000002394,66118.4,FAILED,CARD,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0011547,ACC0019886,BRW0007735,2026-01-05 02:15:01,TXN0000004376,145407.25,SUCCESS,NACH,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0001072,ACC0012641,BRW0004270,2026-01-05 02:25:34,TXN0000034195,90561.97,REVERSED,NACH,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0017257,ACC0017056,BRW0011134,2026-01-05 02:32:17,TXN0000016955,87716.76,FAILED,UPI,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0011637,ACC0000308,BRW0010451,2026-01-05 02:32:40,TXN0000030424,116050.14,SUCCESS,NACH,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0005275,ACC0007087,BRW0000605,2026-01-05 02:34:53,TXN0000042536,74102.95,FAILED,CASH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0008354,ACC0012955,BRW0010356,2026-01-05 03:10:40,TXN0000067731,92840.04,REVERSED,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0005478,ACC0016265,BRW0001541,2026-01-05 03:50:34,TXN0000044034,118340.24,FAILED,CASH,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0003198,ACC0016149,BRW0002644,2026-01-05 04:13:24,TXN0000017739,50313.15,FAILED,NETBANKING,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0018899,ACC0016762,BRW0008911,2026-01-05 04:17:03,TXN0000027908,140599.55,SUCCESS,CARD,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0017807,ACC0026715,BRW0006231,2026-01-05 04:54:55,TXN0000023593,57800.72,PENDING,UPI,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0011131,ACC0002436,BRW0003685,2026-01-05 05:55:38,TXN0000008554,93821.98,PENDING,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0009539,ACC0020729,BRW0005216,2026-01-05 07:07:33,TXN0000031557,126544.96,REVERSED,CARD,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0020190,ACC0006444,BRW0003004,2026-01-05 07:39:18,TXN0000034094,81973.46,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0011967,ACC0000568,BRW0003815,2026-01-05 09:21:03,TXN0000063272,73762.18,PENDING,UPI,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0019014,ACC0022587,BRW0001404,2026-01-05 09:31:40,TXN0000068912,121033.68,SUCCESS,UPI,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0023447,ACC0014344,BRW0003100,2026-01-05 09:46:00,TXN0000059686,6657.2,SUCCESS,CASH,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0004135,ACC0017300,BRW0002213,2026-01-05 10:51:58,TXN0000013979,87884.87,PENDING,CARD,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0009220,ACC0029475,BRW0002887,2026-01-05 12:03:56,TXN0000031139,19254.28,SUCCESS,CARD,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0006128,ACC0022083,BRW0007221,2026-01-05 12:30:44,TXN0000027959,127668.16,PENDING,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0001040,ACC0007211,BRW0001298,2026-01-05 12:47:39,TXN0000064422,63583.31,PENDING,CASH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0000267,ACC0026984,BRW0006890,2026-01-05 12:52:28,TXN0000063838,4636.21,SUCCESS,NETBANKING,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0000983,ACC0027444,BRW0003534,2026-01-05 13:02:01,TXN0000015431,132613.8,PENDING,CARD,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0008278,ACC0021920,BRW0003621,2026-01-05 13:47:12,TXN0000060039,52632.07,REVERSED,NACH,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0014550,ACC0012215,BRW0011387,2026-01-05 14:18:47,TXN0000007199,6508.53,FAILED,NETBANKING,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0011441,ACC0019923,BRW0011795,2026-01-05 14:29:34,TXN0000063377,22748.7,SUCCESS,NACH,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0011173,ACC0011916,BRW0008923,2026-01-05 15:59:11,TXN0000057465,60196.01,PENDING,CARD,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0024803,ACC0001650,BRW0009733,2026-01-05 16:12:36,TXN0000013938,116596.4,REVERSED,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0023125,ACC0009386,BRW0002889,2026-01-05 16:16:39,TXN0000024792,88307.61,FAILED,NETBANKING,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0003713,ACC0026843,BRW0009525,2026-01-05 16:46:16,TXN0000037243,105356.38,SUCCESS,NACH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0001925,ACC0018749,BRW0002729,2026-01-05 16:46:51,TXN0000023274,4139.79,SUCCESS,CASH,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0005417,ACC0026616,BRW0005883,2026-01-05 16:49:01,TXN0000019565,64260.23,PENDING,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0013953,ACC0000209,BRW0011712,2026-01-05 16:58:01,TXN0000002456,21969.17,SUCCESS,CARD,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0021884,ACC0015078,BRW0011791,2026-01-05 17:04:17,TXN0000033628,52801.08,SUCCESS,CASH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0012494,ACC0011817,BRW0011650,2026-01-05 17:19:49,TXN0000045400,71646.97,SUCCESS,UPI,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0013927,ACC0029226,BRW0000070,2026-01-05 17:26:26,TXN0000068343,112372.35,SUCCESS,CASH,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0024988,ACC0027393,BRW0007440,2026-01-05 17:45:36,TXN0000063126,70759.09,SUCCESS,NACH,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0023891,ACC0019468,BRW0000557,2026-01-05 18:01:26,TXN0000001778,144048.8,SUCCESS,CARD,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0000294,ACC0020221,BRW0007596,2026-01-05 18:48:01,TXN0000049909,61933.12,FAILED,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0017640,ACC0003817,BRW0010341,2026-01-05 18:48:10,TXN0000020620,126154.02,FAILED,UPI,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0008422,ACC0024316,BRW0004651,2026-01-05 19:18:30,TXN0000007107,100411.97,SUCCESS,CASH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0001733,ACC0021405,BRW0007797,2026-01-05 19:47:31,TXN0000038532,66433.1,FAILED,CASH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0004120,ACC0025139,BRW0010658,2026-01-05 19:52:41,TXN0000012444,83664.58,SUCCESS,UPI,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0016143,ACC0001523,BRW0006355,2026-01-05 20:04:38,TXN0000009664,111523.65,SUCCESS,UPI,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0022005,ACC0001130,BRW0008539,2026-01-05 20:41:55,TXN0000027297,81438.74,SUCCESS,CARD,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0012369,ACC0025255,BRW0006944,2026-01-05 21:23:54,TXN0000011248,100516.15,FAILED,UPI,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0022935,ACC0029982,BRW0010559,2026-01-05 21:26:15,TXN0000036427,65418.09,PENDING,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0018991,ACC0010252,BRW0001198,2026-01-05 22:02:36,TXN0000025559,28718.35,SUCCESS,NACH,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0012321,ACC0002525,BRW0004914,2026-01-05 22:08:40,TXN0000041000,62044.67,PENDING,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0011974,ACC0017245,BRW0001749,2026-01-05 23:20:24,TXN0000053640,131292.11,FAILED,NACH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0013517,ACC0001880,BRW0004103,2026-01-06 00:08:38,TXN0000041929,66048.83,SUCCESS,NETBANKING,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0008072,ACC0021347,BRW0002186,2026-01-06 00:28:25,TXN0000048127,135321.91,SUCCESS,NETBANKING,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0004908,ACC0027329,BRW0004355,2026-01-06 00:56:56,TXN0000002107,28197.77,SUCCESS,UPI,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0003457,ACC0006442,BRW0005833,2026-01-06 00:59:37,TXN0000059419,96675.76,SUCCESS,CASH,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0003075,ACC0009159,BRW0003227,2026-01-06 02:02:46,TXN0000046179,123810.75,PENDING,CASH,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0011743,ACC0002059,BRW0010376,2026-01-06 02:52:26,TXN0000058028,41232.58,PENDING,CARD,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0022942,ACC0006690,BRW0004680,2026-01-06 04:02:46,TXN0000043032,82413.9,SUCCESS,NACH,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0023921,ACC0022809,BRW0007356,2026-01-06 04:27:59,TXN0000012958,91984.24,SUCCESS,CASH,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0003076,ACC0023796,BRW0001095,2026-01-06 04:47:22,TXN0000011551,81579.8,FAILED,CASH,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0024920,ACC0029530,BRW0001237,2026-01-06 05:28:50,TXN0000065217,81635.66,FAILED,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0004428,ACC0015934,BRW0001630,2026-01-06 05:56:55,TXN0000041402,2511.2,SUCCESS,NACH,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0010183,ACC0020424,BRW0009741,2026-01-06 06:00:55,TXN0000016435,141310.54,SUCCESS,CASH,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0012347,ACC0012161,BRW0011396,2026-01-06 06:00:57,TXN0000057116,44705.05,SUCCESS,CASH,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0020132,ACC0015046,BRW0003842,2026-01-06 06:13:44,TXN0000048281,20845.27,REVERSED,NETBANKING,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0007175,ACC0023709,BRW0010229,2026-01-06 06:48:03,TXN0000060455,96613.78,PENDING,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0001402,ACC0007171,BRW0003102,2026-01-06 06:48:21,TXN0000059749,17661.82,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0002444,ACC0007602,BRW0002551,2026-01-06 06:54:48,TXN0000003801,30628.74,FAILED,NETBANKING,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0018906,ACC0022640,BRW0001902,2026-01-06 07:46:13,TXN0000017571,118680.16,FAILED,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0015033,ACC0004393,BRW0007740,2026-01-06 07:49:22,TXN0000010703,148255.95,PENDING,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0010301,ACC0018706,BRW0010183,2026-01-06 08:26:57,TXN0000055811,6661.58,FAILED,CASH,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0012134,ACC0029980,BRW0010098,2026-01-06 09:17:45,TXN0000021004,119347.88,SUCCESS,CASH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0005597,ACC0005766,BRW0005340,2026-01-06 09:35:57,TXN0000014091,78972.37,SUCCESS,CARD,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0016379,ACC0016766,BRW0002718,2026-01-06 09:59:35,TXN0000028878,39684.03,PENDING,UPI,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0007715,ACC0000536,BRW0006142,2026-01-06 09:59:59,TXN0000063859,10224.48,SUCCESS,NACH,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0004101,ACC0011767,BRW0010107,2026-01-06 10:10:53,TXN0000055176,123374.48,FAILED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0004274,ACC0022088,BRW0004856,2026-01-06 10:46:19,TXN0000010147,132472.13,PENDING,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0003737,ACC0003109,BRW0002575,2026-01-06 11:48:59,TXN0000044102,39599.63,REVERSED,NETBANKING,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0009084,ACC0021280,BRW0004706,2026-01-06 12:38:00,TXN0000004692,64443.82,REVERSED,CASH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0019710,ACC0019421,BRW0006754,2026-01-06 12:52:16,TXN0000014166,17238.78,PENDING,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0007337,ACC0008985,BRW0010432,2026-01-06 14:54:04,TXN0000011092,52988.09,PENDING,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0009612,ACC0008945,BRW0009120,2026-01-06 15:11:26,TXN0000058681,131218.4,SUCCESS,CARD,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0021892,ACC0025936,BRW0003717,2026-01-06 16:27:12,TXN0000015228,31244.8,PENDING,CASH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0023118,ACC0009127,BRW0011143,2026-01-06 16:27:29,TXN0000020452,140399.6,SUCCESS,NACH,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0008506,ACC0024691,BRW0007894,2026-01-06 16:30:35,TXN0000002151,109878.4,SUCCESS,NETBANKING,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0024742,ACC0011200,BRW0001850,2026-01-06 16:39:31,TXN0000008131,72305.39,SUCCESS,CARD,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0012873,ACC0005088,BRW0000082,2026-01-06 16:52:39,TXN0000044995,10063.32,PENDING,NACH,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0024368,ACC0026374,BRW0005555,2026-01-06 17:14:13,TXN0000036510,10652.35,FAILED,CASH,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0014552,ACC0011210,BRW0004369,2026-01-06 17:15:37,TXN0000007602,112340.41,PENDING,NACH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0002333,ACC0004621,BRW0009662,2026-01-06 18:08:16,TXN0000013152,95662.19,SUCCESS,UPI,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0002234,ACC0005858,BRW0004835,2026-01-06 18:18:21,TXN0000035337,28571.56,REVERSED,CARD,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0010348,ACC0017969,BRW0006414,2026-01-06 19:51:20,TXN0000030152,68324.51,FAILED,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0020370,ACC0021268,BRW0006664,2026-01-06 20:10:49,TXN0000002856,33192.74,FAILED,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0012669,ACC0027871,BRW0003729,2026-01-06 20:29:55,TXN0000008370,26059.01,FAILED,UPI,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0024297,ACC0025929,BRW0001677,2026-01-06 20:31:28,TXN0000064478,81826.51,FAILED,NACH,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0023840,ACC0013730,BRW0009785,2026-01-06 20:33:12,TXN0000037154,75732.01,FAILED,UPI,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0019867,ACC0022916,BRW0003345,2026-01-06 21:36:30,TXN0000020542,101354.61,FAILED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0014893,ACC0002431,BRW0006826,2026-01-06 21:39:18,TXN0000060774,131359.76,SUCCESS,NETBANKING,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0023249,ACC0010588,BRW0011430,2026-01-06 21:54:47,TXN0000067341,10393.36,FAILED,NETBANKING,VND0000001,0,NON_SUCCESS_STATUS
